관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,설치년월,위도,경도
서울특별시 성북구청,서울특별시 성북구 대사관로7길 10,서울특별시 성북구 성북동 330-524 앞,생활방범,2,2017-01-16,37.596670,126.985910
서울특별시 성북구청,서울특별시 성북구 대사관로8길 6 서울아파트오르막길,서울특별시 성북구 성북동 330-526 서울아파트오르막길,생활방범,2,2017-01-16,37.596970,126.989580
서울특별시 성북구청,서울특별시 성북구 대사관로9길 7,서울특별시 성북구 성북동 330-293 EU관저진입로,생활방범,2,2017-01-16,37.596080,126.990360
서울특별시 성북구청,서울특별시 성북구 대사관로1길 77,서울특별시 성북구 성북동 330-331 두산박용섭집앞,생활방범,2,2017-01-16,37.596280,126.990620
서울특별시 성북구청,서울특별시 성북구 대사관로8길,서울특별시 성북구 성북동 330-341 노르웨이진입로,생활방범,2,2017-01-16,37.598000,126.989000
서울특별시 성북구청,서울특별시 성북구 대사관로8길 82,서울특별시 성북구 성북동 330-495 노르웨이출구,생활방범,2,2017-01-16,37.598360,126.992300
서울특별시 성북구청,서울특별시 성북구 대사관로88,서울특별시 성북구 성북동 330-546,생활방범,3,2017-01-15,37.598996,126.992240
서울특별시 성북구청,서울특별시 성북구 대사관로 8길,서울특별시 성북구 성북동 330-578 독일관저 진입로,생활방범,2,2017-01-16,37.597650,126.990470
서울특별시 성북구청,서울특별시 성북구 삼선교로 4길 146-27,서울특별시 성북구 삼선동1가 298-5,생활방범,3,2017-01-14,37.581706,127.008321
서울특별시 성북구청,서울특별시 성북구 삼선교로 4길 114-10,서울특별시 성북구 삼선동1가 292-3,생활방범,3,2017-01-14,37.582906,127.007478
서울특별시 성북구청,서울특별시 성북구 성북로5길 51앞,서울특별시 성북구 성북동1가 106-28,생활방범,3,2017-01-14,37.589871,127.002641
서울특별시 성북구청,서울특별시 성북구 돌곶이로28길 55,서울특별시 성북구 장위3동 55-21,생활방범,3,2017-01-16,37.612260,127.058241
서울특별시 성북구청,서울특별시 성북구 화랑로40길 22-19,서울특별시 성북구 석관동 129-13,생활방범,3,2017-01-16,37.612463,127.063148
서울특별시 성북구청,서울특별시 성북구 안암로1길 21/보문로,서울특별시 성북구,어린이보호,5,2017-01-10,37.579032,127.023562
서울특별시 성북구청,서울특별시 성북구 돌곶이로32길 39-5,서울특별시 성북구 장위3동 77-62,생활방범,3,2017-01-16,37.616918,127.053230
서울특별시 성북구청,서울특별시 성북구 한천로83가길 26,서울특별시 성북구 장위3동 37-42,생활방범,3,2017-01-16,37.614208,127.058316
서울특별시 성북구청,서울특별시 성북구 화랑로43길 19,서울특별시 성북구 장위3동 270-328,생활방범,3,2017-01-16,37.614362,127.062272
서울특별시 성북구청,서울특별시 성북구 한천로96길 42,서울특별시 성북구 장위3동 25-87,생활방범,3,2017-01-16,37.616724,127.058522
서울특별시 성북구청,서울특별시 성북구 서경로,서울특별시 성북구,어린이보호,3,2017-01-10,37.603822,127.014866
서울특별시 성북구청,서울특별시 성북구 정릉로24길,서울특별시 성북구,어린이보호,4,2017-01-10,37.604236,127.008805
서울특별시 성북구청,서울특별시 성북구 정릉로9길,서울특별시 성북구,어린이보호,4,2017-01-10,37.611282,127.000939
서울특별시 성북구청,서울특별시 성북구 솔샘로25가길,서울특별시 성북구,어린이보호,4,2017-01-10,37.619675,127.005221
서울특별시 성북구청,서울특별시 성북구 삼양로15길,서울특별시 성북구,어린이보호,4,2017-01-10,37.613087,127.016848
서울특별시 성북구청,서울특별시 성북구 길음로15길 3,서울특별시 성북구,어린이보호,4,2017-01-15,37.610036,127.015387
서울특별시 성북구청,서울특별시 성북구 삼양로,서울특별시 성북구,어린이보호,4,2017-01-10,37.609814,127.022227
서울특별시 성북구청,서울특별시 성북구 정릉로48길,서울특별시 성북구,어린이보호,4,2017-01-15,37.601946,127.028246
서울특별시 성북구청,서울특별시 성북구 정릉로27길 25앞(숭덕초교후문앞),서울특별시 성북구,생활방범,3,2017-01-15,37.604955,127.013411
서울특별시 성북구청,서울특별시 성북구 정릉로26길 45앞,서울특별시 성북구 정릉2동 150-38,생활방범,3,2017-01-15,37.603164,127.012270
서울특별시 성북구청,서울특별시 성북구 솔샘로18길 46앞,서울특별시 성북구 정릉3동 333,생활방범,3,2017-01-15,37.610893,127.007894
서울특별시 성북구청,서울특별시 성북구 보국문로32길 29옆(청수경로당),서울특별시 성북구,생활방범,3,2017-01-15,37.618263,127.002406
서울특별시 성북구청,서울특별시 성북구 솔샘로6가길 46-1,서울특별시 성북구 정릉3동 685-105,생활방범,3,2017-01-15,37.610897,127.006759
서울특별시 성북구청,서울특별시 성북구 솔샘로6가길 46-18,서울특별시 성북구 정릉3동 710-42,생활방범,3,2017-01-15,37.611638,127.007037
서울특별시 성북구청,서울특별시 성북구 솔샘로18길 6-2,서울특별시 성북구 정릉3동 315-14,생활방범,3,2017-01-15,37.612384,127.007158
서울특별시 성북구청,서울특별시 성북구 보문로26길 24(용문2교 앞),서울특별시 성북구,생활방범,3,2017-01-15,37.586858,127.020340
서울특별시 성북구청,서울특별시 성북구 보문로17길 25(보문동5가 212),서울특별시 성북구,생활방범,3,2017-01-15,37.581740,127.019639
서울특별시 성북구청,서울특별시 성북구 인촌로7다길 22사거리,서울특별시 성북구 안암동1가 199,생활방범,3,2017-01-14,37.588309,127.021639
서울특별시 성북구청,서울특별시 성북구 보문로9길 13-16(골드빌앞사거리),서울특별시 성북구 보문동6가 437,생활방범,3,2017-01-14,37.578528,127.020582
서울특별시 성북구청,서울특별시 성북구 정릉로34길 40앞(미광교회앞삼거리),서울특별시 성북구 정릉동 125-1,생활방범,3,2017-01-14,37.601456,127.017536
서울특별시 성북구청,서울특별시 성북구 삼선교로10바길 27-1,서울특별시 성북구 삼선동2가 278-34,생활방범,3,2017-01-14,37.584510,127.009366
서울특별시 성북구청,서울특별시 성북구 동소문로24길 9(플라망스타워 뒷편 사거리),서울특별시 성북구 돈선동1가 121-20,생활방범,3,2017-01-14,37.593309,127.018318
서울특별시 성북구청,서울특별시 성북구 정릉로52길 33,서울특별시 성북구 돈암1동 2-84,생활방범,3,2017-01-14,37.602951,127.028891
서울특별시 성북구청,서울특별시 성북구 아리랑로12길 19,서울특별시 성북구 돈암2동 538-82,생활방범,3,2017-01-14,37.599813,127.014626
서울특별시 성북구청,서울특별시 성북구 보국문로10길 17,서울특별시 성북구 정릉2동 409-68,생활방범,3,2017-01-14,37.608262,127.011008
서울특별시 성북구청,서울특별시 성북구 솔샘로5길 68(고려중학교 후문),서울특별시 성북구 정릉동 721-7,생활방범,3,2017-01-14,37.610281,127.002085
서울특별시 성북구청,서울특별시 성북구 보국문로20길 49-1,서울특별시 성북구 정릉동 260-110,생활방범,3,2017-01-12,37.613601,127.009681
서울특별시 성북구청,서울특별시 성북구 보국문로20길 31,서울특별시 성북구 정릉4동 260-34,생활방범,3,2017-01-14,37.612691,127.009553
서울특별시 성북구청,서울특별시 성북구 길음로1길 1,서울특별시 성북구 길음1동 541-39,생활방범,3,2017-01-14,37.603988,127.024164
서울특별시 성북구청,서울특별시 성북구 삼양로2길 19-5(대원아파트옆 녹지주변),서울특별시 성북구 길음동 1083,생활방범,3,2017-01-14,37.605555,127.024949
서울특별시 성북구청,서울특별시 성북구 종암로 56,서울특별시 성북구 종암동 10-226앞,생활방범,4,2017-01-14,37.595353,127.036633
서울특별시 성북구청,서울특별시 성북구 솔샘로16길 28,서울특별시 성북구 정릉동 711-24,생활방범,3,2017-01-14,37.610792,127.005980
서울특별시 성북구청,서울특별시 성북구 인촌로27길 34,서울특별시 성북구 안암동5가 15-3,생활방범,3,2017-01-14,37.587777,127.029913
서울특별시 성북구청,서울특별시 성북구 종암로19다길 38,서울특별시 성북구 종암동 125-62,생활방범,3,2017-01-14,37.598614,127.027613
서울특별시 성북구청,서울특별시 성북구 오패산로13길 22,서울특별시 성북구 하월곡1동 70-30,생활방범,3,2017-01-14,37.607025,127.035204
서울특별시 성북구청,서울특별시 성북구 보문로32길 78,서울특별시 성북구 동선동2가 264,생활방범,3,2017-01-14,37.590433,127.020440
서울특별시 성북구청,서울특별시 성북구 화랑로13가길 110,서울특별시 성북구 하월곡동 산2-1,생활방범,3,2017-01-16,37.611114,127.040552
서울특별시 성북구청,서울특별시 성북구 동소문로43가길 65 현대백화점,서울특별시 성북구 길음동 510-79,생활방범,3,2017-01-16,37.609303,127.027170
서울특별시 성북구청,서울특별시 성북구 길음로20 삼성아파트입구,서울특별시 성북구 길음1동 삼성아파트입구,생활방범,3,2017-01-16,37.604742,127.022669
서울특별시 성북구청,서울특별시 성북구 삼양로 61-1 피자벨앞,서울특별시 성북구 길음1동 1222,생활방범,3,2017-01-10,37.608524,127.023033
서울특별시 성북구청,서울특별시 성북구 도봉로3길 26-12(길음2동 488-28),서울특별시 성북구,생활방범,3,2017-01-15,37.611104,127.028591
서울특별시 성북구청,서울특별시 성북구 종암로28길 72-9(종암동 3-1110),서울특별시 성북구,생활방범,2,2017-01-15,37.600351,127.034818
서울특별시 성북구청,서울특별시 성북구 오패산로1가길 13(하월곡동 67-54),서울특별시 성북구,생활방범,3,2017-01-15,37.603444,127.036502
서울특별시 성북구청,서울특별시 성북구 보국문로8다길 58(정릉2동 226-33),서울특별시 성북구,생활방범,3,2017-01-15,37.609873,127.012296
서울특별시 성북구청,서울특별시 성북구 정릉로12길 44-1(북악중),서울특별시 성북구,생활방범,3,2017-01-15,37.606470,127.001432
서울특별시 성북구청,서울특별시 성북구 동소문로42길 5-4(하월곡동 88-105),서울특별시 성북구,생활방범,2,2017-01-15,37.606007,127.028083
서울특별시 성북구청,서울특별시 성북구 동소문로43길 61(길음2동 916-1),서울특별시 성북구,생활방범,3,2017-01-15,37.608733,127.025819
서울특별시 성북구청,서울특별시 성북구 오패산로1길 39(하월곡동 90-1838),서울특별시 성북구,생활방범,3,2017-01-15,37.603868,127.034616
서울특별시 성북구청,서울특별시 성북구 장월로1마길 5(하월곡동 21-1),서울특별시 성북구,생활방범,3,2017-01-15,37.604446,127.042702
서울특별시 성북구청,서울특별시 성북구 장위로 23-6(장위1동 231-176),서울특별시 성북구,생활방범,3,2017-01-15,37.614144,127.039234
서울특별시 성북구청,서울특별시 성북구 한천로78길 71(석관동 133-62),서울특별시 성북구,생활방범,3,2017-01-15,37.613606,127.065099
서울특별시 성북구청,서울특별시 성북구 보문국로 29길(6번 마을버스 종점),서울특별시 성북구 정릉3동 840-36,생활방범,3,2017-01-14,37.613665,126.997765
서울특별시 성북구청,서울특별시 성북구 보문로 34길 100 상아탑힐앞,서울특별시 성북구 동선동2가 305,생활방범,1,2017-01-13,37.591180,127.020770
서울특별시 성북구청,서울특별시 성북구 개운사2길 14 천지빌딩앞,서울특별시 성북구 안암동5가 156-5,생활방범,1,2017-01-13,37.588710,127.028810
서울특별시 성북구청,서울특별시 성북구 정릉1동 181-22,서울특별시 성북구 정릉1동 181-22,어린이보호,3,2017-01-13,37.604832,127.015707
서울특별시 성북구청,서울특별시 성북구 정릉1동 175-5,서울특별시 성북구 정릉1동 175-5,어린이보호,3,2017-01-13,37.603866,127.015803
서울특별시 성북구청,서울특별시 성북구 보문로26길 67번지 후문,서울특별시 성북구,어린이보호,1,2017-01-14,37.587686,127.022315
서울특별시 성북구청,서울특별시 성북구 보문사길 18번지 정문,서울특별시 성북구,어린이보호,1,2017-01-14,37.584633,127.016699
서울특별시 성북구청,서울특별시 성북구 보문로 98번지 정문,서울특별시 성북구,어린이보호,1,2017-01-14,37.584032,127.020379
서울특별시 성북구청,서울특별시 성북구 안암로1길 정문,서울특별시 성북구,어린이보호,1,2017-01-14,37.579170,127.023598
서울특별시 성북구청,서울특별시 성북구 정릉로27길 25번지 후문,서울특별시 성북구,어린이보호,1,2017-01-14,37.604957,127.013153
서울특별시 성북구청,서울특별시 성북구 서경로 108번지 정문,서울특별시 성북구,어린이보호,1,2017-01-14,37.612466,127.013442
